BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20067724	tscript(p(MGI:Elk1)) directlyIncreases r(MGI:Ache)	Two Elk-1 binding site sequences present in the AChE gene promoter were jointly sufficient to drive ATP-induced reporter gene transcription.	SEN:10004984	12805285
BEL:20067730	tscript(p(MGI:Elk1)) increases r(MGI:Egr1)	We show here that for the mouse Egr1 gene, controlled largely by MAP kinase phosphorylation of the ELK1 transcription factor, the MED23 Mediator subunit that interacts with phospho-ELK1 is also required to stimulate Pol II initiation at a step subsequent to preinitiation complex assembly.	SEN:10020364	15749018
BEL:20067732	tscript(p(MGI:Elk1)) increases r(MGI:Fos)	In NIH3T3HERc cells treated with EGF, activation of the corresponding reporter construct (el2CAT) - reporter containing c-fos SRE - is dependent on co-transfection of Gal-Elk.	SEN:10026590	7889942
BEL:20067734	tscript(p(MGI:Elk1)) directlyIncreases r(MGI:Fos)	The observation that Elk-1 is phosphorylated directly and activated by p46SAPK and p54SAPK further implicates it in the stress-response induction of the c-fos gene.	SEN:10032900	8548291
BEL:20067738	tscript(p(MGI:Elk1)) increases r(MGI:Hmox1)	In the absence of PGN (Fig. 5, open bars), Elk-1 and Ets-2 were the most potent inducers of the HO-1 promoter (P < 0.05; Fig. 5A).	SEN:10032902	20348279
BEL:20067746	tscript(p(MGI:Elk3)) decreases p(MGI:Nos2)	Elk-3 (Net/Erp/Sap-2a) markedly repressed NOS2 promoter activity in a dose-dependent fashion, and overexpression of Elk-3 blunted the induction of endogenous NOS2 message.	SEN:10032904	12896968
BEL:20067750	tscript(p(MGI:Elk3)) decreases r(MGI:Egr1)	In normoxia, at 0 h, Net is a transcriptional repressor of PAI-1, c-fos, and egr-1 and an activator of VEGF (Fig. 7B, panel a),	SEN:10032906	17403894
BEL:20067752	tscript(p(MGI:Elk3)) decreases r(MGI:Fos)	In normoxia, at 0 h, Net is a transcriptional repressor of PAI-1, c-fos, and egr-1 and an activator of VEGF (Fig. 7B, panel a),	SEN:10032906	17403894
BEL:20067756	tscript(p(MGI:Elk3)) decreases r(MGI:Serpine1)	Net represses PAI-1 promoter activity and binds to a specific region of the promoter containing Ets binding sites in the absence of SRF. We conclude that Net is a negative regulator of PAI-1 expression and is thereby involved in cell migration.	SEN:10010068	16314510
BEL:20067758	tscript(p(MGI:Elk3)) decreases r(MGI:Serpine1)	In normoxia, at 0 h, Net is a transcriptional repressor of PAI-1, c-fos, and egr-1 and an activator of VEGF (Fig. 7B, panel a),	SEN:10032906	17403894
BEL:20067762	tscript(p(MGI:Elk3)) increases r(MGI:Vegfa)	In normoxia, at 0 h, Net is a transcriptional repressor of PAI-1, c-fos, and egr-1 and an activator of VEGF (Fig. 7B, panel a),	SEN:10032906	17403894
BEL:20067766	tscript(p(MGI:Eno1)) increases bp(GOBP:"cell death")	We previously demonstrated that exogenous expression of MBP-1 induces rapid cell death in murine fibroblasts	SEN:10011244	9074493
BEL:20067768	tscript(p(MGI:Eno1)) decreases r(MGI:Myc)	recent findings indicate that the a enolase mRNA encodes two distinct proteins, alpha enolase and Myc-binding protein (MBP)-1 (ENO1)protein, due to alternative usage of translation initiation sites MBP-1 protein down-regulates c-Myc oncoprotein expression.	SEN:10032912	12562761
BEL:20067770	tscript(p(MGI:Eno1)) decreases r(MGI:Myc)	amino-terminal half (amino acids 1-178) of MBP-1 possesses the c-myc P2 promoter binding activity. The same domain of MBP-1 also showed transcriptional repressor activity on c-myc promoter	SEN:10011246	9074493
BEL:20067772	tscript(p(MGI:Eomes)) directlyIncreases r(MGI:Gzmb)	It has been shown that EOMES directly regulates expression of perforin (PRF1), granzyme B (GZMB), and IFN ? (IFNG), and promotes effector function in CD8 T cells (5)	SEN:10032914	18523274
BEL:20067774	tscript(p(MGI:Eomes)) directlyIncreases r(MGI:Ifng)	It has been shown that EOMES directly regulates expression of perforin (PRF1), granzyme B (GZMB), and IFN ? (IFNG), and promotes effector function in CD8 T cells (5)	SEN:10032914	18523274
BEL:20067776	tscript(p(MGI:Eomes)) directlyIncreases r(MGI:Prf1)	It has been shown that EOMES directly regulates expression of perforin (PRF1), granzyme B (GZMB), and IFN ? (IFNG), and promotes effector function in CD8 T cells (5)	SEN:10032914	18523274
BEL:20067778	tscript(p(MGI:Ep300)) increases r(MGI:Jun)	Activating transcription factor 2 (ATF-2) and p300 cooperate in the activation of transcription of the c-jun gene during the differentiation of F9 cells.	SEN:10032654	12052888
BEL:20067784	tscript(p(MGI:Ep300)) increases tscript(p(MGI:Ets1))	Taken together, these data indicate that PYK2-induced p21Cip1 activates p300, which promotes Ets-1 binding to the MCP-1 promoter, leading to enhancement of MCP-1 transcription.	SEN:10025934	21372295
BEL:20067786	tscript(p(MGI:Ep300)) increases tscript(p(MGI:Hif1a))	from full ext - Figure 2 (D–F) Transient transfection assays showing that Gal-HIF-1a function is reduced in MEFs with multiple DCH1 alleles (mean7s.e.m., N¼3) (D), and can be rescued by WT CBP (E, F) or p300 (F), but not by CBPDCH1 (E) (mean7s.e.m., N¼2–4). (G, H) Transactivation by factors utilizing other domains of p300 and CBP or other coactivators is unimpaired (mean7s.d., N¼4).	SEN:10032810	16237459
BEL:20067790	tscript(p(MGI:Epas1)) increases a(CHEBI:lipid)	The induction of EPAS1-(1-485) allowed the cells to accumulate only minimum amounts of intracellular lipid droplets.	SEN:10011248	15258146
BEL:20067792	tscript(p(MGI:Epas1)) increases bp(GOBP:"fat cell differentiation")	During adipose differentiation in 3T3-L1 cells, the level of EPAS1 mRNA began to increase 6 days after the induction, Ectopic Expression of EPAS1 in NIH 3T3 Cells Stimulates Adipose Differentiation	SEN:10032916	15258146
BEL:20067796	tscript(p(MGI:Epas1)) increases r(MGI:Cebpa)	a minimum amount of aP2 and PPARgamma2 mRNA was induced in the EPAS1-(1-485) cells. , minimum amounts of PPAR{gamma}2 and C/EBP family were induced in the EPAS1(1-485)-expressing cells	SEN:10032918	15258146
BEL:20067798	tscript(p(MGI:Epas1)) increases r(MGI:Cebpb)	a minimum amount of aP2 and PPARgamma2 mRNA was induced in the EPAS1-(1-485) cells. , minimum amounts of PPAR{gamma}2 and C/EBP family were induced in the EPAS1(1-485)-expressing cells	SEN:10032918	15258146
BEL:20067804	tscript(p(MGI:Epas1)) directlyIncreases r(MGI:Irs3)	Overexpression of EPAS1(1-485) in 3T3-L1 adipocytes dramatically suppressed the expression of GLUT1, GLUT4, and IRS3 EPAS1 activates the promoter activity of GLUT1 (A), GLUT4 (B), and IRS3	SEN:10032924	15258146
BEL:20067808	tscript(p(MGI:Epas1)) increases r(MGI:Pparg)	a minimum amount of aP2 and PPARgamma2 mRNA was induced in the EPAS1-(1-485) cells. , minimum amounts of PPAR{gamma}2 and C/EBP family were induced in the EPAS1(1-485)-expressing cells	SEN:10032918	15258146
BEL:20067810	tscript(p(MGI:Epas1)) directlyIncreases r(MGI:Slc2a1)	Overexpression of EPAS1(1-485) in 3T3-L1 adipocytes dramatically suppressed the expression of GLUT1, GLUT4, and IRS3 EPAS1 activates the promoter activity of GLUT1 (A), GLUT4 (B), and IRS3	SEN:10032924	15258146
BEL:20067812	tscript(p(MGI:Epas1)) directlyIncreases r(MGI:Slc2a4)	Overexpression of EPAS1(1-485) in 3T3-L1 adipocytes dramatically suppressed the expression of GLUT1, GLUT4, and IRS3 EPAS1 activates the promoter activity of GLUT1 (A), GLUT4 (B), and IRS3	SEN:10032924	15258146
BEL:20067818	tscript(p(MGI:Epas1)) increases r(MGI:Tek)	EPAS1 forms a heterodimeric complex with the aryl hydrocarbon nuclear transporter prior to transcriptional activation of target genes. EPAS1 expression is limited to the endothelium of mouse embryos and, in agreement with its cell type-specific expression pattern, is capable of specifically activating the transcription of the endothelial tyrosine kinase gene Tie-2.	SEN:10032636	9000051
BEL:20067822	tscript(p(MGI:Epas1)) increases r(MGI:Vegfa)	Subsequently, HIF-alpha proteins accumulate and enhance the transcription of VEGF-A, a potent proangiogenic factor.	SEN:10011252	15369676
BEL:20067824	tscript(p(MGI:Epas1)) increases surf(complex(p(MGI:Itgav),p(MGI:Itgb3)))	Furthermore, this defect is associated with decreased cell surface expression of integrin alphavbeta3 and significantly decreased expression of this integrin in focal adhesions.	SEN:10025218	15689487
BEL:20067830	tscript(p(MGI:Esr1)) decreases r(EGID:100124672)	RNA levels for TCR{beta}, IFN-{gamma}, TNF-alpha, and lymphotoxin-alpha were strongly up-regulated within the spinal cord of ERalpha-{Delta}2-/- mice and their WT littermate controls. Interestingly, while E2 treatment abolished the expression of these transcripts to nearly basal levels in ERalpha-{Delta}2+/+ mice, it had no effect in ERalpha-{Delta}2-/- mice for both doses of E2 tested.	SEN:10032930	15294957
BEL:20067844	tscript(p(MGI:Esr1)) decreases r(MGI:Ifng)	RNA levels for TCR{beta}, IFN-{gamma}, TNF-alpha, and lymphotoxin-alpha were strongly up-regulated within the spinal cord of ERalpha-{Delta}2-/- mice and their WT littermate controls. Interestingly, while E2 treatment abolished the expression of these transcripts to nearly basal levels in ERalpha-{Delta}2+/+ mice, it had no effect in ERalpha-{Delta}2-/- mice for both doses of E2 tested.	SEN:10032930	15294957
BEL:20067846	tscript(p(MGI:Esr1)) increases r(MGI:Lgals1)	Treatment with 17b-estradiol raised galectin-1 mRNA level as early as 6 hr and the high level of galectin-1 mRNA remained up to 24 hr (Fig. 2A).	SEN:10032938	9291476
BEL:20067848	tscript(p(MGI:Esr1)) decreases r(MGI:Lta)	RNA levels for TCR{beta}, IFN-{gamma}, TNF-alpha, and lymphotoxin-alpha were strongly up-regulated within the spinal cord of ERalpha-{Delta}2-/- mice and their WT littermate controls. Interestingly, while E2 treatment abolished the expression of these transcripts to nearly basal levels in ERalpha-{Delta}2+/+ mice, it had no effect in ERalpha-{Delta}2-/- mice for both doses of E2 tested.	SEN:10032930	15294957
BEL:20067850	tscript(p(MGI:Esr1)) increases r(MGI:Mthfd2)	In addition, the dehydrogenase Mthfd2 (cluster M), which may provide the formyltetrahydrofolate for formylmethionyl-tRNA synthesis, was also induced (75).	SEN:10032940	12915738
BEL:20067860	tscript(p(MGI:Esr1)) decreases r(MGI:Tnf)	RNA levels for TCR{beta}, IFN-{gamma}, TNF-alpha, and lymphotoxin-alpha were strongly up-regulated within the spinal cord of ERalpha-{Delta}2-/- mice and their WT littermate controls. Interestingly, while E2 treatment abolished the expression of these transcripts to nearly basal levels in ERalpha-{Delta}2+/+ mice, it had no effect in ERalpha-{Delta}2-/- mice for both doses of E2 tested.	SEN:10032930	15294957
BEL:20067868	tscript(p(MGI:Esr2)) increases r(MGI:Mthfd2)	In addition, the dehydrogenase Mthfd2 (cluster M), which may provide the formyltetrahydrofolate for formylmethionyl-tRNA synthesis, was also induced (75).	SEN:10032940	12915738
BEL:20067870	tscript(p(MGI:Esrra)) increases bp(GOBP:"fatty acid oxidation")	From text: In addition, medium-chain acyl-CoA dehydrogenase (MCAD), a known PPARalpha target that catalyzes the initial step in mitochodrial fatty acid beta-oxidation, is also regulated by ERRalpha (Sladek et al. 1997; Vega and Kelly 1997; Huss et al 2002).	SEN:10032944	15004004
BEL:20067884	tscript(p(MGI:Ets1)) increases r(MGI:Ccl2)	Furthermore, siRNA knockdown of p21Cip1 (88+/-3% inhibition in p21Cip1 protein levels, n=4, P,0.05) attenuated TNFa-mediated Ets-1 binding to MCP-1 promoter in WT-EC (Figure 5D). Thus, TNFa actually induced the transcription of MCP-1 gene by activating Ets-1 binding to the promoter region.	SEN:10025936	21372295
BEL:20067886	tscript(p(MGI:Ets1)) increases r(MGI:Ccl2)	Taken together, these data indicate that PYK2-induced p21Cip1 activates p300, which promotes Ets-1 binding to the MCP-1 promoter, leading to enhancement of MCP-1 transcription.	SEN:10025934	21372295
BEL:20067892	tscript(p(MGI:Ets1)) increases r(MGI:Fli1)	The transcripts levels of the ETS transcription factor fli-1 are specifically up-regulated in endothelial cells, which overexpress Ets-1, but not in fibroblasts. Analysis of the promoter of the mouse fli-1 gene reveals that the 1-kb region that comprises the transcription starts and part of exon 1 is responsible for the response of the promoter to Ets-1.	SEN:10032950	11991951
BEL:20067894	tscript(p(MGI:Ets1)) increases r(MGI:Flot1)	The fP-2 segment, with a second Sp1 binding site, a CAAT box and putative specific binding sites for myeloid zinc finger protein 1 (MZF1), acute myeloid leukemia 1a (AML-1a) and cellular progenitor of viral oncogene from E26 acute leukemia retrovirus (c-Ets-1) produced about twice as much luciferase activity as fP-4.	SEN:10032952	14644419
BEL:20067896	tscript(p(MGI:Ets1)) increases r(MGI:Hmox1)	Ets-1 and Ets-2 both induce HO-1 promoter activity; however, Ets-2 was a more potent transactivator of HO-1 in macrophages.	SEN:10003484	15590657
BEL:20067910	tscript(p(MGI:Ets1)) increases r(MGI:Nr2f2)	the COUP-TFII promoter activity is indeed regulated by Ets-1 Ets-1 to enhance the COUP-TFII promoter activity. Furthermore, other members of the ETS family such as Ets-2 or ETV1 are also potent regulators of the COUP-TFII promoter.	SEN:10032956	15541767
BEL:20067922	tscript(p(MGI:Ets2)) decreases bp(GOBP:"apoptotic process")	The Ets2 transcription factor inhibits apoptosis induced by colony-stimulating factor 1 deprivation of macrophages through a Bcl-xL-dependent mechanism.	SEN:10011282	10082528
BEL:20067926	tscript(p(MGI:Ets2)) directlyIncreases r(MGI:Csf1r)	Both the model promoter and the macrophage-specific mouse and human c-fms promoters were activated in RAW264 cells by other Ets family transcription factors, Ets-2 and Elf-1.	SEN:10032896	9506963
BEL:20067928	tscript(p(MGI:Ets2)) increases r(MGI:Hmox1)	Ets-1 and Ets-2 both induce HO-1 promoter activity; however, Ets-2 was a more potent transactivator of HO-1 in macrophages.	SEN:10003484	15590657
BEL:20067930	tscript(p(MGI:Ets2)) directlyIncreases r(MGI:Hmox1)	Ets-1 and Ets-2 both induce HO-1 promoter activity; however, Ets-2 was a more potent transactivator of HO-1 in macrophages.....Promoter sequence analysis revealed two putative Ets binding sites (EBSs) in this region, and mutation of these sites showed that EBS -93, more than EBS -125, was critical for full HO-1 promoter activity.	SEN:10011286	15590657
BEL:20067932	tscript(p(MGI:Ets2)) increases r(MGI:Hmox1)	In the absence of PGN (Fig. 5, open bars), Elk-1 and Ets-2 were the most potent inducers of the HO-1 promoter (P < 0.05; Fig. 5A).	SEN:10032902	20348279
BEL:20067936	tscript(p(MGI:Ets2)) increases r(MGI:Nr2f2)	the COUP-TFII promoter activity is indeed regulated by Ets-1 Ets-1 to enhance the COUP-TFII promoter activity. Furthermore, other members of the ETS family such as Ets-2 or ETV1 are also potent regulators of the COUP-TFII promoter.	SEN:10032956	15541767
BEL:20067938	tscript(p(MGI:Ets2)) increases r(MGI:Plau)	The involvement of AP1 as well as Ets transcription factors was confirmed by examining different promoter constructs containing deletions in either the AP-1 or the PEA3 element, and by using an expression plasmid for dominant negative Ets-2.	SEN:10011288	9409785
BEL:20067942	tscript(p(MGI:Etv1)) increases r(MGI:Nr2f2)	the COUP-TFII promoter activity is indeed regulated by Ets-1 Ets-1 to enhance the COUP-TFII promoter activity. Furthermore, other members of the ETS family such as Ets-2 or ETV1 are also potent regulators of the COUP-TFII promoter.	SEN:10032956	15541767
